player_id,year,prev_fip,prev_era,prev_whip,prev_kbb,prev_ip_total
14846,2026,3.7728971962616824,3.532710280373832,1.3598130841121496,2.510204081632653,142.66666666666666
14847,2025,5.1,15.75,3.75,0.5,4.0
14871,2025,3.1,27.0,3.0,,1.0
15001,2024,2.7203703703703703,3.9166666666666665,1.4907407407407407,2.75,108.0
15003,2024,2.7432432432432434,2.408108108108108,1.183783783783784,3.2580645161290325,123.33333333333333
15011,2024,2.8181996086105676,3.2759295499021523,1.3326810176125243,2.625,170.33333333333334
15011,2025,3.2991150442477877,3.345132743362832,1.2345132743362832,3.717391304347826,150.66666666666666
15011,2026,3.691240875912409,5.321167883211679,1.4014598540145986,2.235294117647059,45.666666666666664
15013,2024,3.2179775280898877,3.7162921348314604,1.3061797752808988,2.261904761904762,118.66666666666667
15013,2025,4.0341317365269465,5.173652694610778,1.6706586826347307,2.526315789473684,111.33333333333333
15013,2026,2.4389830508474577,4.11864406779661,1.2033898305084745,4.225806451612903,118.0
15014,2026,5.5,3.6,1.8,0.5,5.0
15028,2025,7.521052631578948,5.684210526315789,1.736842105263158,0.6666666666666666,6.333333333333333
15032,2026,3.043396226415094,5.0943396226415105,1.5849056603773588,2.6666666666666665,17.666666666666664
15039,2024,18.1,45.0,8.0,0.0,1.0
15045,2025,5.890697674418605,8.162790697674419,2.302325581395349,0.7058823529411765,14.333333333333332
15045,2026,5.064285714285714,5.142857142857143,1.7738095238095237,1.1568627450980393,84.0
15063,2024,6.5285714285714285,8.142857142857142,1.9047619047619047,1.1818181818181819,21.0
15063,2025,4.490243902439024,4.7979094076655056,1.505226480836237,1.9736842105263157,95.66666666666666
15063,2026,4.225,4.7250000000000005,1.2750000000000001,3.3333333333333335,13.333333333333332
15067,2024,7.699999999999999,10.8,2.6,0.25,5.0
15071,2025,4.385714285714286,3.8571428571428577,1.2857142857142858,0.0,2.333333333333333
15073,2024,7.013043478260871,7.043478260869565,1.8260869565217392,0.2857142857142857,7.666666666666666
15111,2026,8.350000000000001,12.15,2.85,0.8571428571428571,6.666666666666666
15113,2026,6.319101123595506,7.432584269662922,1.8202247191011238,0.717948717948718,59.33333333333333
15119,2026,12.100000000000001,13.500000000000002,1.9285714285714288,0.16666666666666666,4.666666666666666
15143,2024,2.9562500000000003,3.54375,1.2125,3.488888888888889,160.0
15143,2025,4.409576837416481,4.630289532293987,1.2628062360801782,3.25,149.66666666666666
15146,2024,3.466541353383459,3.6033834586466162,1.1729323308270676,2.4915254237288136,177.33333333333334
