game_id,player_id,team_code,PA,AB,H,HR,RBI,BB,SO,R,H2,H3,HBP,SB,CS,SF,AVG,OBP,SLG,OPS
20250254,10008,2002,4,3,2,0,1,0,0,0,,,,0,0,0,0.667,0.75,1.0,1.75
20250259,10008,2002,2,2,1,0,0,0,0,0,,,,0,0,0,0.5,0.5,0.5,1.0
20250495,10008,2002,4,3,1,0,0,1,1,0,,,,0,0,0,0.333,0.5,0.333,0.833
20250499,10008,2002,4,2,1,0,0,2,0,0,,,,0,0,0,0.5,0.75,0.5,1.25
20250504,10008,2002,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250509,10008,2002,3,3,1,0,0,0,0,0,,,,0,0,0,0.333,0.333,0.333,0.666
20250512,10008,2002,2,2,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250522,10008,2002,4,4,1,0,1,0,2,0,,,,0,0,0,0.25,0.25,0.5,0.75
20250529,10008,2002,4,4,1,0,0,0,0,1,,,,0,0,0,0.25,0.25,0.25,0.5
20250534,10008,2002,4,4,1,0,1,0,0,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250539,10008,2002,4,4,2,0,0,0,1,1,,,,0,0,0,0.5,0.5,0.5,1.0
20250544,10008,2002,4,4,1,0,0,0,0,1,,,,0,0,0,0.25,0.25,0.25,0.5
20250558,10008,2002,4,3,1,0,0,0,0,0,,,,0,0,0,0.333,0.333,0.667,1.0
20250563,10008,2002,4,4,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250568,10008,2002,4,4,1,1,2,0,1,1,,,,0,0,0,0.25,0.25,1.0,1.25
20250574,10008,2002,4,3,2,1,2,1,0,2,,,,0,0,0,0.667,0.75,1.667,2.417
20250585,10008,2002,2,2,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250588,10008,2002,4,4,1,0,2,0,1,0,,,,0,0,0,0.25,0.25,0.5,0.75
20250593,10008,2002,4,4,1,0,1,0,0,0,,,,0,0,0,0.25,0.25,0.25,0.5
20250598,10008,2002,4,4,3,1,1,0,0,2,,,,0,0,0,0.75,0.75,1.5,2.25
20250601,10008,2002,5,5,3,0,1,0,0,1,,,,1,0,0,0.6,0.6,0.8,1.4
20250606,10008,2002,4,4,2,0,0,0,0,0,,,,0,0,0,0.5,0.5,0.5,1.0
20250612,10008,2002,4,4,3,0,0,0,0,0,,,,0,0,0,0.75,0.75,0.75,1.5
20250619,10008,2002,5,5,1,0,2,0,0,1,,,,0,0,0,0.2,0.2,0.2,0.4
20250624,10008,2002,4,4,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250629,10008,2002,5,4,1,0,1,1,1,2,,,,0,0,0,0.25,0.4,0.25,0.65
20250634,10008,2002,2,2,1,0,0,0,0,0,,,,0,0,0,0.5,0.5,1.0,1.5
20250639,10008,2002,2,1,1,0,1,1,0,0,,,,0,0,0,1.0,1.0,1.0,2.0
20250644,10008,2002,5,4,3,0,0,1,0,0,,,,0,0,0,0.75,0.8,1.0,1.8
20250647,10008,2002,5,5,2,0,1,0,1,1,,,,0,0,0,0.4,0.4,0.8,1.2
20250652,10008,2002,5,5,1,0,1,0,1,0,,,,0,0,0,0.2,0.2,0.2,0.4
20250657,10008,2002,6,4,3,0,3,1,0,1,,,,0,0,0,0.75,0.833,0.75,1.583
20250664,10008,2002,5,5,2,0,1,0,1,1,,,,0,0,0,0.4,0.4,0.4,0.8
20250674,10008,2002,5,4,1,0,1,1,1,0,,,,0,0,0,0.25,0.4,0.25,0.65
20250862,10008,2002,3,3,1,0,0,0,0,1,,,,0,0,0,0.333,0.333,1.0,1.333
20250866,10008,2002,4,4,2,0,0,0,0,0,,,,0,0,0,0.5,0.5,0.5,1.0
20250878,10008,2002,5,5,2,0,1,0,1,0,,,,0,0,0,0.4,0.4,0.4,0.8
20250881,10008,2002,5,4,0,0,0,1,0,0,,,,0,0,0,0.0,0.2,0.0,0.2
20250887,10008,2002,4,4,2,0,1,0,1,0,,,,0,0,0,0.5,0.5,0.5,1.0
20250893,10008,2002,4,2,1,0,0,1,0,1,,,,0,0,0,0.5,0.75,0.5,1.25
20250896,10008,2002,5,5,2,0,2,0,1,0,,,,0,0,0,0.4,0.4,0.4,0.8
20250897,10008,2002,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250902,10008,2002,3,3,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250909,10008,2002,3,3,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250914,10008,2002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250918,10008,2002,4,3,1,0,0,1,1,2,,,,1,0,0,0.333,0.5,0.333,0.833
20250926,10008,2002,1,1,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20250930,10008,2002,1,0,0,0,0,1,0,1,,,,0,0,0,,1.0,,
20250931,10008,2002,3,3,1,0,0,0,2,0,,,,0,0,0,0.333,0.333,0.333,0.666
20250947,10008,2002,1,0,0,0,0,1,0,0,,,,0,0,0,,1.0,,
20250984,10008,2002,2,2,2,0,3,0,0,0,,,,0,0,0,1.0,1.0,1.0,2.0
20250993,10008,2002,1,0,0,0,0,1,0,0,,,,0,0,0,,1.0,,
20230001,10014,3001,7,6,2,0,2,1,0,0,,,,0,0,0,0.333,0.429,0.333,0.762
20230006,10014,3001,4,4,1,0,0,0,0,0,,,,0,0,0,0.25,0.25,0.5,0.75
20230013,10014,3001,3,2,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230029,10014,3001,4,4,1,0,0,0,0,0,,,,0,0,0,0.25,0.25,0.25,0.5
20230034,10014,3001,5,5,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230039,10014,3001,4,4,2,0,0,0,0,0,,,,0,0,0,0.5,0.5,0.5,1.0
20230044,10014,3001,3,3,2,0,1,0,0,0,,,,0,0,0,0.667,0.667,0.667,1.334
20230049,10014,3001,4,3,1,0,1,0,0,1,,,,0,0,1,0.333,0.25,0.333,0.583
20230054,10014,3001,5,5,0,0,1,0,2,1,,,,0,0,0,0.0,0.0,0.0,0.0
20230060,10014,3001,5,5,3,0,1,0,0,1,,,,0,0,0,0.6,0.6,0.8,1.4
20230065,10014,3001,5,2,1,0,2,1,0,0,,,,0,0,0,0.5,0.75,0.5,1.25
20230070,10014,3001,4,4,1,1,1,0,0,1,,,,0,0,0,0.25,0.25,1.0,1.25
20230075,10014,3001,4,3,2,0,0,1,0,2,,,,0,0,0,0.667,0.75,1.0,1.75
20230080,10014,3001,4,4,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230085,10014,3001,2,2,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230090,10014,3001,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230100,10014,3001,4,4,2,0,0,0,0,1,,,,0,0,0,0.5,0.5,0.5,1.0
20230110,10014,3001,4,4,2,0,1,0,1,2,,,,0,0,0,0.5,0.5,1.25,1.75
20230115,10014,3001,4,4,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230120,10014,3001,4,3,1,0,0,1,1,0,,,,0,0,0,0.333,0.5,0.333,0.833
20230130,10014,3001,4,3,1,0,1,1,0,0,,,,0,0,0,0.333,0.5,0.667,1.167
20230134,10014,3001,4,4,1,0,1,0,0,1,,,,0,0,0,0.25,0.25,0.25,0.5
20230139,10014,3001,4,3,0,0,0,1,0,0,,,,0,0,0,0.0,0.25,0.0,0.25
20230165,10014,3001,3,3,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230170,10014,3001,3,3,2,1,1,0,0,1,,,,0,0,0,0.667,0.667,1.667,2.334
20230175,10014,3001,6,5,1,0,2,0,0,0,,,,0,0,0,0.2,0.333,0.2,0.533
20230179,10014,3001,4,4,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230184,10014,3001,5,3,1,0,0,1,0,1,,,,1,0,0,0.333,0.6,0.333,0.933
20230189,10014,3001,3,3,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230193,10014,3001,5,4,2,0,1,1,0,1,,,,0,0,0,0.5,0.6,0.5,1.1
20230198,10014,3001,4,3,1,0,0,1,0,1,,,,0,0,0,0.333,0.5,0.333,0.833
20230203,10014,3001,5,3,1,0,2,2,0,0,,,,1,0,0,0.333,0.6,0.333,0.933
20230209,10014,3001,4,4,3,0,1,0,0,1,,,,1,0,0,0.75,0.75,1.0,1.75
20230214,10014,3001,3,3,1,0,0,0,1,0,,,,0,0,0,0.333,0.333,0.333,0.666
20230219,10014,3001,5,4,0,0,0,1,0,0,,,,0,0,0,0.0,0.2,0.0,0.2
20230225,10014,3001,3,3,1,0,0,0,0,1,,,,0,0,0,0.333,0.333,0.667,1.0
20230230,10014,3001,4,2,0,0,1,2,0,0,,,,0,0,0,0.0,0.5,0.0,0.5
20230235,10014,3001,4,3,1,0,1,0,0,1,,,,0,0,1,0.333,0.25,0.333,0.583
20230237,10014,3001,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230242,10014,3001,5,5,2,0,0,0,1,0,,,,0,0,0,0.4,0.4,0.4,0.8
20230247,10014,3001,5,4,3,0,2,1,0,1,,,,0,0,0,0.75,0.8,0.75,1.55
20230251,10014,3001,4,3,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230261,10014,3001,4,4,1,0,0,0,0,0,,,,0,0,0,0.25,0.25,0.25,0.5
20230270,10014,3001,5,5,2,0,2,0,1,1,,,,0,0,0,0.4,0.4,0.4,0.8
20230275,10014,3001,5,2,1,0,1,3,0,1,,,,0,0,0,0.5,0.8,0.5,1.3
20230280,10014,3001,4,4,2,0,0,0,0,0,,,,0,0,0,0.5,0.5,0.5,1.0
20230285,10014,3001,3,3,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230295,10014,3001,6,6,3,0,1,0,1,0,,,,0,0,0,0.5,0.5,0.5,1.0
20230299,10014,3001,5,5,0,0,0,0,0,1,,,,0,0,0,0.0,0.0,0.0,0.0
20230304,10014,3001,4,3,2,0,0,0,0,0,,,,0,0,0,0.667,0.667,1.0,1.667
20230309,10014,3001,5,4,0,0,0,1,0,0,,,,0,0,0,0.0,0.2,0.0,0.2
20230314,10014,3001,5,4,2,0,1,1,1,1,,,,0,0,0,0.5,0.6,0.5,1.1
20230319,10014,3001,4,4,1,0,1,0,1,1,,,,0,0,0,0.25,0.25,0.25,0.5
20230324,10014,3001,4,4,1,0,0,0,0,1,,,,0,0,0,0.25,0.25,0.25,0.5
20230327,10014,3001,3,3,1,0,0,0,2,0,,,,0,0,0,0.333,0.333,0.333,0.666
20230332,10014,3001,5,4,1,0,0,1,0,0,,,,0,0,0,0.25,0.4,0.25,0.65
20230337,10014,3001,5,4,2,0,1,1,1,2,,,,0,0,0,0.5,0.6,0.5,1.1
20230342,10014,3001,4,3,0,0,0,1,1,0,,,,0,0,0,0.0,0.25,0.0,0.25
20230347,10014,3001,4,4,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230352,10014,3001,5,4,2,0,1,1,0,0,,,,0,0,0,0.5,0.6,0.75,1.35
20230356,10014,3001,4,4,3,0,0,0,0,0,,,,0,0,0,0.75,0.75,0.75,1.5
20230361,10014,3001,2,2,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230366,10014,3001,4,3,0,0,1,0,1,0,,,,0,0,0,0.0,0.25,0.0,0.25
20230375,10014,3001,4,4,0,0,1,0,0,1,,,,0,0,0,0.0,0.0,0.0,0.0
20230380,10014,3001,1,0,0,0,1,0,0,0,,,,0,0,1,,0.0,,
20230390,10014,3001,4,2,1,0,0,1,1,0,,,,0,0,0,0.5,0.667,0.5,1.167
20230395,10014,3001,4,2,0,0,0,1,0,0,,,,0,0,0,0.0,0.5,0.0,0.5
20230400,10014,3001,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230409,10014,3001,4,3,1,0,0,1,1,1,,,,0,0,0,0.333,0.5,0.333,0.833
20230414,10014,3001,4,4,2,1,1,0,0,1,,,,0,0,0,0.5,0.5,1.25,1.75
20230424,10014,3001,4,2,0,0,0,1,0,0,,,,0,0,0,0.0,0.5,0.0,0.5
20230429,10014,3001,4,4,2,0,1,0,0,0,,,,0,0,0,0.5,0.5,0.5,1.0
20230440,10014,3001,4,3,1,0,0,1,2,0,,,,0,0,0,0.333,0.5,0.333,0.833
20230445,10014,3001,3,3,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230450,10014,3001,3,3,2,0,0,0,1,1,,,,0,0,0,0.667,0.667,0.667,1.334
20230455,10014,3001,5,4,1,0,1,1,0,0,,,,0,0,0,0.25,0.4,0.25,0.65
20230460,10014,3001,5,4,1,0,0,1,1,1,,,,0,1,0,0.25,0.4,0.25,0.65
20230461,10014,3001,5,4,1,0,1,0,1,0,,,,0,0,1,0.25,0.2,0.5,0.7
20230466,10014,3001,5,4,0,0,0,1,0,0,,,,0,0,0,0.0,0.2,0.0,0.2
20230471,10014,3001,4,3,2,0,3,1,0,1,,,,0,0,0,0.667,0.75,0.667,1.417
20230479,10014,3001,4,3,0,0,0,1,0,0,,,,0,0,0,0.0,0.25,0.0,0.25
20230484,10014,3001,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230509,10014,3001,2,2,1,0,0,0,0,0,,,,0,0,0,0.5,0.5,0.5,1.0
20230514,10014,3001,5,5,3,0,0,0,1,1,,,,0,1,0,0.6,0.6,0.6,1.2
20230519,10014,3001,3,3,1,0,0,0,1,0,,,,0,0,0,0.333,0.333,0.333,0.666
20230522,10014,3001,5,5,2,0,1,0,0,0,,,,0,0,0,0.4,0.4,0.4,0.8
20230527,10014,3001,5,3,1,0,2,1,0,1,,,,0,0,1,0.333,0.4,0.333,0.733
20230532,10014,3001,6,5,3,1,2,1,1,2,,,,0,1,0,0.6,0.667,1.2,1.867
20230540,10014,3001,5,4,3,1,1,1,0,1,,,,0,0,0,0.75,0.8,1.75,2.55
20230545,10014,3001,4,4,1,0,1,0,0,1,,,,0,0,0,0.25,0.25,0.5,0.75
20230550,10014,3001,4,3,0,0,0,1,1,1,,,,0,0,0,0.0,0.25,0.0,0.25
20230554,10014,3001,5,4,2,0,1,1,1,0,,,,0,0,0,0.5,0.6,0.5,1.1
20230559,10014,3001,2,1,0,0,0,1,0,1,,,,0,0,0,0.0,0.5,0.0,0.5
20230564,10014,3001,6,4,1,0,1,2,0,2,,,,0,0,0,0.25,0.5,0.5,1.0
20230567,10014,3001,4,3,2,1,2,1,1,2,,,,0,0,0,0.667,0.75,2.0,2.75
20230572,10014,3001,4,4,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230577,10014,3001,5,4,1,0,1,0,0,0,,,,0,0,0,0.25,0.4,0.5,0.9
20230591,10014,3001,4,4,1,0,0,0,0,1,,,,0,0,0,0.25,0.25,0.5,0.75
20230599,10014,3001,4,4,2,0,0,0,0,0,,,,0,0,0,0.5,0.5,0.5,1.0
20230604,10014,3001,5,4,2,0,0,1,0,2,,,,0,0,0,0.5,0.6,0.5,1.1
20230609,10014,3001,4,4,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230624,10014,3001,5,5,0,0,0,0,1,1,,,,0,0,0,0.0,0.0,0.0,0.0
20230640,10014,3001,4,4,1,0,0,0,0,0,,,,0,0,0,0.25,0.25,0.5,0.75
20230987,10014,3001,4,4,1,0,0,0,2,1,,,,0,0,0,0.25,0.25,0.25,0.5
20230644,10014,3001,5,3,2,0,1,1,0,1,,,,0,0,0,0.667,0.8,0.667,1.467
20230649,10014,3001,4,4,1,0,0,0,0,0,,,,0,0,0,0.25,0.25,0.25,0.5
20230654,10014,3001,5,4,1,0,0,0,1,0,,,,0,0,0,0.25,0.4,0.25,0.65
20230660,10014,3001,5,3,1,0,0,1,1,1,,,,0,0,0,0.333,0.6,0.333,0.933
20230866,10014,3001,5,5,2,0,1,0,1,1,,,,0,0,0,0.4,0.4,0.6,1.0
20230665,10014,3001,5,3,0,0,0,2,1,1,,,,0,0,0,0.0,0.4,0.0,0.4
20230670,10014,3001,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230870,10014,3001,4,3,1,0,0,1,0,0,,,,0,0,0,0.333,0.5,0.333,0.833
20230872,10014,3001,3,3,1,0,2,0,0,0,,,,0,0,0,0.333,0.333,0.667,1.0
20230880,10014,3001,4,4,1,0,0,0,2,1,,,,0,0,0,0.25,0.25,0.25,0.5
20230889,10014,3001,5,5,3,2,5,0,1,2,,,,0,0,0,0.6,0.6,1.8,2.4
20230947,10014,3001,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230953,10014,3001,1,1,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230957,10014,3001,2,2,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20230967,10014,3001,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20231013,10014,3001,3,3,2,0,1,0,1,1,,,,0,0,0,0.667,0.667,1.0,1.667
20231015,10014,3001,3,3,1,0,0,0,0,0,,,,0,0,0,0.333,0.333,0.333,0.666
20240001,10014,7002,4,4,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240006,10014,7002,4,4,1,0,0,0,1,0,,,,0,0,0,0.25,0.25,0.25,0.5
20240012,10014,7002,4,4,1,0,0,0,1,1,,,,1,0,0,0.25,0.25,0.25,0.5
20240017,10014,7002,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240022,10014,7002,5,5,2,0,0,0,0,2,,,,0,0,0,0.4,0.4,0.4,0.8
20240028,10014,7002,4,4,2,0,1,0,1,0,,,,0,0,0,0.5,0.5,0.75,1.25
20240033,10014,7002,4,4,1,1,2,0,0,1,,,,0,0,0,0.25,0.25,1.0,1.25
20240038,10014,7002,4,4,1,0,0,0,1,1,,,,0,0,0,0.25,0.25,0.5,0.75
20240044,10014,7002,4,4,2,0,0,0,1,0,,,,0,0,0,0.5,0.5,0.5,1.0
20240054,10014,7002,4,4,1,0,0,0,0,0,,,,0,0,0,0.25,0.25,0.25,0.5
20240057,10014,7002,4,1,0,0,0,2,0,1,,,,0,0,0,0.0,0.75,0.0,0.75
20240062,10014,7002,4,2,0,0,0,2,0,2,,,,0,0,0,0.0,0.5,0.0,0.5
20240067,10014,7002,6,4,1,0,0,2,0,1,,,,0,0,0,0.25,0.5,0.25,0.75
20240071,10014,7002,5,3,1,0,1,2,1,1,,,,0,0,0,0.333,0.6,0.333,0.933
20240076,10014,7002,4,4,2,0,2,0,0,0,,,,0,0,0,0.5,0.5,0.75,1.25
20240081,10014,7002,4,4,2,0,2,0,0,0,,,,0,0,0,0.5,0.5,0.75,1.25
20240089,10014,7002,4,3,1,0,0,0,1,1,,,,0,0,0,0.333,0.5,0.333,0.833
20240094,10014,7002,5,3,0,0,0,2,2,1,,,,0,0,0,0.0,0.4,0.0,0.4
20240099,10014,7002,4,4,2,0,0,0,0,2,,,,1,0,0,0.5,0.5,0.5,1.0
20240105,10014,7002,5,3,1,0,1,2,0,0,,,,0,0,0,0.333,0.6,0.667,1.267
20240110,10014,7002,4,3,0,0,0,0,0,0,,,,0,0,0,0.0,0.25,0.0,0.25
20240118,10014,7002,4,3,0,0,0,1,1,0,,,,0,0,0,0.0,0.25,0.0,0.25
20240123,10014,7002,4,4,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240128,10014,7002,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240133,10014,7002,4,4,1,0,0,0,0,0,,,,0,0,0,0.25,0.25,0.25,0.5
20240138,10014,7002,3,3,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240143,10014,7002,4,3,1,0,0,1,0,0,,,,0,0,0,0.333,0.5,0.333,0.833
20240149,10014,7002,4,4,1,0,0,0,1,0,,,,0,0,0,0.25,0.25,0.5,0.75
20240154,10014,7002,4,4,2,0,1,0,1,0,,,,0,0,0,0.5,0.5,0.5,1.0
20240159,10014,7002,5,5,2,0,0,0,0,0,,,,0,0,0,0.4,0.4,0.6,1.0
20240162,10014,7002,4,4,2,0,3,0,0,0,,,,0,0,0,0.5,0.5,0.75,1.25
20240167,10014,7002,5,5,2,0,1,0,2,1,,,,0,0,0,0.4,0.4,0.4,0.8
20240172,10014,7002,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240180,10014,7002,4,4,1,0,0,0,0,0,,,,0,0,0,0.25,0.25,0.25,0.5
20240185,10014,7002,3,3,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240200,10014,7002,4,4,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240205,10014,7002,4,4,2,0,0,0,0,0,,,,0,0,0,0.5,0.5,0.5,1.0
20240207,10014,7002,5,5,1,0,0,0,2,1,,,,0,0,0,0.2,0.2,0.2,0.4
20240212,10014,7002,4,4,1,1,1,0,0,1,,,,0,0,0,0.25,0.25,1.0,1.25
20240217,10014,7002,5,4,1,0,1,0,1,0,,,,0,1,1,0.25,0.2,0.25,0.45
20240224,10014,7002,6,6,1,1,1,0,3,1,,,,0,0,0,0.167,0.167,0.667,0.834
20240229,10014,7002,3,3,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240234,10014,7002,4,2,0,0,0,2,1,1,,,,0,0,0,0.0,0.5,0.0,0.5
20240239,10014,7002,5,3,1,0,1,1,1,1,,,,0,0,1,0.333,0.4,0.333,0.733
20240244,10014,7002,5,5,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240249,10014,7002,5,5,3,1,2,0,0,2,,,,0,0,0,0.6,0.6,1.2,1.8
20240253,10014,7002,5,4,2,1,2,1,1,2,,,,0,0,0,0.5,0.6,1.25,1.85
20240258,10014,7002,5,4,2,0,1,1,1,1,,,,0,0,0,0.5,0.6,0.5,1.1
20240263,10014,7002,4,3,0,0,0,0,1,1,,,,0,0,0,0.0,0.25,0.0,0.25
20240267,10014,7002,4,3,1,0,0,1,1,1,,,,0,0,0,0.333,0.5,0.333,0.833
20240272,10014,7002,5,5,3,0,2,0,0,0,,,,0,0,0,0.6,0.6,0.8,1.4
20240283,10014,7002,4,3,0,0,0,1,1,1,,,,0,0,0,0.0,0.25,0.0,0.25
20240288,10014,7002,4,4,3,1,2,0,1,1,,,,0,0,0,0.75,0.75,1.5,2.25
20240293,10014,7002,5,5,1,1,2,0,2,1,,,,0,0,0,0.2,0.2,0.8,1.0
20240298,10014,7002,4,3,0,0,0,1,1,0,,,,0,0,0,0.0,0.25,0.0,0.25
20240303,10014,7002,4,4,0,0,0,0,0,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240308,10014,7002,4,4,1,0,0,0,1,0,,,,0,0,0,0.25,0.25,0.25,0.5
20240313,10014,7002,4,2,1,0,0,2,0,2,,,,0,0,0,0.5,0.75,0.5,1.25
20240318,10014,7002,6,6,2,0,0,0,1,1,,,,0,0,0,0.333,0.333,0.333,0.666
20240323,10014,7002,4,4,1,0,0,0,0,0,,,,0,0,0,0.25,0.25,0.25,0.5
20240329,10014,7002,4,3,1,0,0,1,0,1,,,,0,0,0,0.333,0.5,0.333,0.833
20240334,10014,7002,3,3,1,1,1,0,0,1,,,,0,0,0,0.333,0.333,1.333,1.666
20240339,10014,7002,4,3,2,0,0,1,1,0,,,,0,0,0,0.667,0.75,0.667,1.417
20240341,10014,7002,5,5,1,0,0,0,1,0,,,,0,0,0,0.2,0.2,0.4,0.6
20240346,10014,7002,5,5,2,0,1,0,0,0,,,,1,0,0,0.4,0.4,0.4,0.8
20240351,10014,7002,3,3,1,0,0,0,0,0,,,,0,0,0,0.333,0.333,0.333,0.666
20240359,10014,7002,5,5,2,0,0,0,1,1,,,,0,0,0,0.4,0.4,0.4,0.8
20240364,10014,7002,5,4,2,0,1,1,0,0,,,,0,0,0,0.5,0.6,0.75,1.35
20240369,10014,7002,3,1,0,0,1,1,0,0,,,,0,0,1,0.0,0.333,0.0,0.333
20240373,10014,7002,4,2,1,0,0,2,0,0,,,,0,0,0,0.5,0.75,0.5,1.25
20240378,10014,7002,5,3,1,0,0,2,1,2,,,,0,0,0,0.333,0.6,0.333,0.933
20240383,10014,7002,4,4,0,0,0,0,2,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240390,10014,7002,4,3,0,0,0,0,1,1,,,,0,0,0,0.0,0.25,0.0,0.25
20241408,10014,7002,5,4,2,0,0,1,0,1,,,,0,0,0,0.5,0.6,0.5,1.1
20240400,10014,7002,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240404,10014,7002,4,4,2,0,1,0,0,0,,,,0,0,0,0.5,0.5,0.75,1.25
20240409,10014,7002,5,4,1,0,1,1,1,1,,,,0,0,0,0.25,0.4,0.25,0.65
20240414,10014,7002,4,4,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240419,10014,7002,4,4,1,0,0,0,2,1,,,,0,0,0,0.25,0.25,0.25,0.5
20240433,10014,7002,5,5,2,0,0,0,0,1,,,,0,0,0,0.4,0.4,0.4,0.8
20240438,10014,7002,4,3,2,0,2,1,0,0,,,,0,0,0,0.667,0.75,0.667,1.417
20240443,10014,7002,4,4,3,0,2,0,0,1,,,,0,0,0,0.75,0.75,0.75,1.5
20240447,10014,7002,4,4,3,1,2,0,0,1,,,,0,1,0,0.75,0.75,1.5,2.25
20240452,10014,7002,5,5,2,0,0,0,0,0,,,,0,0,0,0.4,0.4,0.4,0.8
20240457,10014,7002,5,4,0,0,0,1,1,1,,,,0,0,0,0.0,0.2,0.0,0.2
20240462,10014,7002,4,4,2,0,2,0,0,1,,,,0,0,0,0.5,0.5,0.5,1.0
20240467,10014,7002,5,5,2,1,2,0,1,1,,,,0,0,0,0.4,0.4,1.2,1.6
20240472,10014,7002,4,4,3,0,0,0,1,1,,,,0,0,0,0.75,0.75,0.75,1.5
20240485,10014,7002,4,4,1,0,0,0,0,0,,,,0,0,0,0.25,0.25,0.25,0.5
20240490,10014,7002,5,5,2,0,1,0,0,1,,,,0,0,0,0.4,0.4,0.4,0.8
20240494,10014,7002,3,3,0,0,0,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240504,10014,7002,2,2,0,0,1,0,1,0,,,,0,0,0,0.0,0.0,0.0,0.0
20240508,10014,7002,4,4,3,0,1,0,0,1,,,,0,0,0,0.75,0.75,1.0,1.75
20240513,10014,7002,4,4,2,0,0,0,0,1,,,,0,0,0,0.5,0.5,0.5,1.0
20240531,10014,7002,5,4,2,0,1,1,0,1,,,,0,0,0,0.5,0.6,0.75,1.35
20240539,10014,7002,4,3,0,0,0,1,0,0,,,,0,0,0,0.0,0.25,0.0,0.25
20240544,10014,7002,4,4,2,0,2,0,1,0,,,,0,0,0,0.5,0.5,0.75,1.25
20240549,10014,7002,4,3,1,0,1,0,0,1,,,,0,0,1,0.333,0.25,0.333,0.583
20240552,10014,7002,4,4,1,0,1,0,1,1,,,,0,0,0,0.25,0.25,0.25,0.5
20240557,10014,7002,4,4,2,0,0,0,0,1,,,,0,0,0,0.5,0.5,0.5,1.0
